0.251  	0.504  	0.939  	1.65  	2.162  	2.704  	2.856  	2.822  	2.969  	3.612  	4.168
0.262  	0.471  	0.797  	1.314  	2.107  	2.625  	3.156  	3.284  	3.217  	3.168  	3.926
0.279  	0.487  	0.746  	1.135  	1.718  	2.573  	3.083  	3.599  	3.707  	3.393  	3.47
0.344  	0.517  	0.769  	1.062  	1.494  	2.126  	3.025  	3.518  	4.014  	3.858  	3.71
0.344  	0.624  	0.815  	1.099  	1.416  	1.877  	2.538  	3.455  	3.944  	4.168  	4.168
0.364  	0.629  	0.972  	1.157  	1.45  	1.776  	2.267  	2.96  	3.875  	4.081  	4.458
0.294  	0.659  	0.979  	1.364  	1.521  	1.825  	2.151  	2.659  	3.355  	4.029  	4.384
0.306  	0.539  	1.026  	1.364  	1.767  	1.898  	2.198  	2.543  	3.04  	3.533  	4.329
0.274  	0.562  	0.851  	1.431  	1.778  	2.195  	2.291  	2.595  	2.912  	3.242  	3.858
0.249  	0.504  	0.882  	1.203  	1.848  	2.195  	2.602  	2.686  	2.982  	3.109  	3.549
0.288  	0.463  	0.804  	1.242  	1.575  	2.277  	2.614  	3.032  	3.084  	3.168  	3.424
0.285  	0.53  	0.741  	1.135  	1.622  	1.972  	2.706  	3.032  	3.432  	3.271  	3.486
0.297  	0.53  	0.833  	1.056  	1.503  	2.027  	2.363  	3.134  	3.432  	3.612  	3.581
0.224  	0.544  	0.833  	1.18  	1.398  	1.877  	2.424  	2.767  	3.544  	3.612  	3.926
0.22  	0.416  	0.857  	1.18  	1.557  	1.765  	2.267  	2.835  	3.157  	3.71  	3.926
0.249  	0.416  	0.671  	1.211  	1.548  	1.94  	2.128  	2.659  	3.232  	3.347  	4.029
0.291  	0.467  	0.666  	0.96  	1.584  	1.94  	2.339  	2.518  	3.055  	3.408  	3.661
0.297  	0.535  	0.741  	0.96  	1.282  	1.983  	2.327  	2.74  	2.898  	3.242  	3.726
0.371  	0.548  	0.845  	1.056  	1.275  	1.63  	2.375  	2.726  	3.128  	3.095  	3.549
0.341  	0.669  	0.863  	1.195  	1.398  	1.62  	1.986  	2.78  	3.128  	3.317  	3.408
0.392  	0.624  	1.04  	1.218  	1.567  	1.765  	1.974  	2.356  	3.172  	3.317  	3.629
0.354  	0.706  	0.972  	1.44  	1.594  	1.95  	2.14  	2.344  	2.72  	3.362  	3.629
0.361  	0.644  	1.09  	1.356  	1.869  	1.994  	2.351  	2.518  	2.706  	2.911  	3.677
0.35  	0.654  	0.999  	1.51  	1.767  	2.301  	2.388  	2.753  	2.898  	2.911  	3.227
0.279  	0.639  	1.013  	1.397  	1.942  	2.184  	2.72  	2.794  	3.143  	3.095  	3.212
0.265  	0.517  	0.993  	1.414  	1.808  	2.385  	2.602  	3.149  	3.188  	3.332  	3.408
0.271  	0.492  	0.815  	1.389  	1.827  	2.229  	2.815  	3.018  	3.56  	3.377  	3.645
